Iterations,Seconds,Score
127730000,1711162099,35,296421
127740000,1711162100,35,301937
127750000,1711162100,35,304808
127760000,1711162101,35,305900
127770000,1711162101,35,296264
127780000,1711162102,35,303011
127790000,1711162102,35,297678
127800000,1711162103,35,289486
127810000,1711162103,35,303606
127820000,1711162104,35,309518
127830000,1711162104,35,288964
127840000,1711162105,35,292619
127850000,1711162105,35,299564
127860000,1711162106,35,307348
127870000,1711162107,35,267098
127880000,1711162107,35,306009
127890000,1711162108,35,272096
127900000,1711162108,35,293392
127910000,1711162108,35,295962
127920000,1711162109,35,292083
127930000,1711162109,35,303122
127940000,1711162110,35,281848
127950000,1711162110,35,287071
127960000,1711162111,35,272407
127970000,1711162111,35,284755
127980000,1711162112,35,290892
127990000,1711162112,35,300784
128000000,1711162113,35,274711
128010000,1711162113,35,287617
128020000,1711162114,35,281146
128030000,1711162115,35,287695
128040000,1711162115,35,304570
128050000,1711162116,35,268229
128060000,1711162116,35,286993
128070000,1711162116,35,285343
128080000,1711162117,35,295574
128090000,1711162118,35,295229
128100000,1711162118,35,282728
128110000,1711162119,35,270443
128120000,1711162119,35,270180
128130000,1711162120,35,276353
128140000,1711162121,35,311879
128150000,1711162121,35,278632
128160000,1711162122,35,263566
128170000,1711162122,35,281175
128180000,1711162123,35,279801
128190000,1711162123,35,301787
128200000,1711162124,35,281734
128210000,1711162124,35,278166
128220000,1711162125,35,296627
128230000,1711162125,35,268935
128240000,1711162126,35,289106
128250000,1711162127,35,273692
128260000,1711162127,35,274785
128270000,1711162128,35,273262
128280000,1711162128,35,274071
128290000,1711162129,35,280478
128300000,1711162129,35,283422
128310000,1711162130,35,293592
128320000,1711162131,35,263014
128330000,1711162131,35,268795
128340000,1711162132,35,259915
128350000,1711162132,35,266587
128360000,1711162133,35,261059
128370000,1711162133,35,269790
128380000,1711162134,35,259175
128390000,1711162134,35,253407
128400000,1711162135,35,273671
128410000,1711162136,35,266286
128420000,1711162136,35,276597
128430000,1711162137,35,264955
128440000,1711162137,35,257919
128450000,1711162138,35,297689
128460000,1711162138,35,247235
128470000,1711162138,35,252285
128480000,1711162139,35,268084
128490000,1711162139,35,276029
128500000,1711162140,35,274664
128510000,1711162141,35,261824
128520000,1711162141,35,259933
128530000,1711162142,35,257722
128540000,1711162142,35,258140
128550000,1711162143,35,269086
128560000,1711162143,35,245455
128570000,1711162144,35,252592
128580000,1711162145,35,263876
128590000,1711162145,35,257700
128600000,1711162146,35,271250
128610000,1711162146,35,256297
128620000,1711162147,35,258736
128630000,1711162147,35,271875
128640000,1711162148,35,252677
128650000,1711162148,35,262514
128660000,1711162149,35,268296
128670000,1711162149,35,249904
128680000,1711162150,35,260666
128690000,1711162151,35,243987
128700000,1711162151,35,258405
128710000,1711162152,35,258422
128720000,1711162152,35,242078
128730000,1711162153,35,255562
128740000,1711162154,35,257638
128750000,1711162154,35,259348
128760000,1711162155,35,255212
128770000,1711162155,35,253488
128780000,1711162156,35,264261
128790000,1711162156,35,243643
128800000,1711162157,35,233609
128810000,1711162157,35,239781
128820000,1711162158,35,239330
128830000,1711162159,35,255480
128840000,1711162159,35,261568
128850000,1711162160,35,241687
128860000,1711162160,35,250669
128870000,1711162161,35,245613
128880000,1711162162,35,250370
128890000,1711162162,35,263425
128900000,1711162163,35,247415
128910000,1711162163,35,250228
128920000,1711162163,35,229971
128930000,1711162164,35,248723
128940000,1711162164,35,242815
128950000,1711162165,35,241538
128960000,1711162165,35,250365
128970000,1711162166,35,245692
128980000,1711162166,35,238302
128990000,1711162167,35,234945
129000000,1711162168,35,246223
129010000,1711162168,35,246324
129020000,1711162168,35,243520
129030000,1711162169,35,236090
129040000,1711162169,35,246839
129050000,1711162170,35,222484
129060000,1711162171,35,245600
129070000,1711162171,35,244228
129080000,1711162172,35,237285
129090000,1711162172,35,238484
129100000,1711162173,35,235424
129110000,1711162173,35,231068
129120000,1711162174,35,241417
129130000,1711162175,35,231280
129140000,1711162175,35,252207
129150000,1711162176,35,235976
129160000,1711162176,35,219919
129170000,1711162177,35,218125
129180000,1711162177,35,206380
129190000,1711162178,35,240164
129200000,1711162178,35,207377
129210000,1711162179,35,231216
129220000,1711162179,35,220536
129230000,1711162180,35,199391
129240000,1711162180,35,211320
129250000,1711162181,35,196406
129260000,1711162182,35,222559
129270000,1711162182,35,218506
129280000,1711162182,35,201445
129290000,1711162183,35,227253
129300000,1711162183,35,232240
129310000,1711162184,35,215694
129320000,1711162184,35,204091
129330000,1711162185,35,212124
129340000,1711162185,35,229903
129350000,1711162186,35,210032
129360000,1711162186,35,233924
129370000,1711162187,35,210074
129380000,1711162188,35,221753
129390000,1711162188,35,222850
129400000,1711162188,35,220323
129410000,1711162189,35,210360
129420000,1711162190,35,230101
129430000,1711162190,35,214264
129440000,1711162191,35,213867
129450000,1711162191,35,219855
129460000,1711162192,35,210977
129470000,1711162192,35,217076
129480000,1711162193,35,228853
129490000,1711162194,35,192615
129500000,1711162194,35,195240
129510000,1711162195,35,221190
129520000,1711162195,35,225241
129530000,1711162196,35,197325
129540000,1711162196,35,219183
129550000,1711162197,35,207471
129560000,1711162197,35,211717
129570000,1711162198,35,199642
129580000,1711162199,35,185296
129590000,1711162199,35,194364
129600000,1711162200,35,229109
129610000,1711162200,35,176487
129620000,1711162201,35,193233
129630000,1711162201,35,215507
129640000,1711162202,35,206486
129650000,1711162202,35,189333
129660000,1711162203,35,205173
129670000,1711162203,35,209282
129680000,1711162204,35,178506
129690000,1711162204,35,211291
129700000,1711162205,35,217150
129710000,1711162205,35,178246
129720000,1711162206,35,214746
129730000,1711162206,35,211738
129740000,1711162207,35,201776
129750000,1711162207,35,206774
129760000,1711162208,35,205032
129770000,1711162209,35,209923
129780000,1711162209,35,215019
129790000,1711162210,35,196012
129800000,1711162210,35,190757
129810000,1711162211,35,204948
129820000,1711162211,35,185535
129830000,1711162212,35,199755
129840000,1711162212,35,194285
129850000,1711162213,35,188262
129860000,1711162213,35,201964
129870000,1711162213,35,194191
129880000,1711162214,35,194073
129890000,1711162214,35,208666
129900000,1711162215,35,178385
129910000,1711162215,35,192703
129920000,1711162216,35,202212
129930000,1711162216,35,202538
129940000,1711162217,35,176102
129950000,1711162217,35,193000
129960000,1711162218,35,208362
129970000,1711162219,35,180186
129980000,1711162219,35,188254
129990000,1711162220,35,191967
130000000,1711162220,35,173598
130010000,1711162221,35,187980
130020000,1711162221,35,180848
130030000,1711162222,35,183594
130040000,1711162222,35,188450
130050000,1711162223,35,174794
130060000,1711162223,35,185008
130070000,1711162224,35,172752
130080000,1711162224,35,195609
130090000,1711162225,35,199328
130100000,1711162226,35,182377
130110000,1711162226,35,180155
130120000,1711162227,35,175217
130130000,1711162227,35,167854
130140000,1711162228,35,169334
130150000,1711162229,35,179106
130160000,1711162229,35,170917
130170000,1711162229,35,174135
130180000,1711162230,35,187325
130190000,1711162231,35,203572
130200000,1711162231,35,159069
130210000,1711162232,35,180957
130220000,1711162232,35,178435
130230000,1711162233,35,170818
130240000,1711162233,35,184697
130250000,1711162234,35,175783
130260000,1711162235,35,170816
130270000,1711162235,35,179815
130280000,1711162236,35,168668
130290000,1711162236,35,138633
130300000,1711162237,35,160291
130310000,1711162237,35,185624
130320000,1711162237,35,150481
130330000,1711162238,35,173058
130340000,1711162239,35,181472
130350000,1711162239,35,164205
130360000,1711162240,35,176081
130370000,1711162240,35,162825
130380000,1711162241,35,142150
130390000,1711162242,35,149274
130400000,1711162242,35,172512
130410000,1711162243,35,155408
130420000,1711162243,35,174585
130430000,1711162244,35,173437
130440000,1711162244,35,165111
130450000,1711162245,35,145984
130460000,1711162246,35,165155
130470000,1711162246,35,152971
130480000,1711162247,35,155151
130490000,1711162247,35,163776
130500000,1711162248,35,181044
130510000,1711162248,35,161597
130520000,1711162249,35,167381
130530000,1711162249,35,134974
130540000,1711162250,35,177915
130550000,1711162250,35,164320
130560000,1711162251,35,133647
130570000,1711162252,35,166251
130580000,1711162252,35,150773
130590000,1711162253,35,161859
130600000,1711162253,35,166817
130610000,1711162254,35,135877
130620000,1711162254,35,151388
130630000,1711162255,35,155005
130640000,1711162255,35,152677
130650000,1711162256,35,151901
130660000,1711162256,35,150736
130670000,1711162257,35,149357
130680000,1711162257,35,140482
130690000,1711162258,35,143813
130700000,1711162258,35,148555
130710000,1711162259,35,145576
130720000,1711162259,35,150440
130730000,1711162260,35,159986
130740000,1711162260,35,142433
130750000,1711162261,35,149450
130760000,1711162262,35,152375
130770000,1711162262,35,122220
130780000,1711162263,35,079426
130790000,1711162263,35,121478
130800000,1711162264,35,135169
130810000,1711162264,35,139448
130820000,1711162265,35,141771
130830000,1711162265,35,151520
130840000,1711162266,35,148200
130850000,1711162266,35,123750
130860000,1711162267,35,126849
130870000,1711162267,35,138836
130880000,1711162268,35,130034
130890000,1711162268,35,150240
130900000,1711162269,35,138178
130910000,1711162270,35,145222
130920000,1711162270,35,134424
130930000,1711162271,35,147389
130940000,1711162271,35,137619
130950000,1711162272,35,144078
130960000,1711162272,35,136212
130970000,1711162273,35,117718
130980000,1711162273,35,141227
130990000,1711162274,35,152235
131000000,1711162274,35,125374
131010000,1711162275,35,149246
131020000,1711162275,35,136368
131030000,1711162276,35,143089
131040000,1711162276,35,141368
131050000,1711162277,35,140042
131060000,1711162278,35,130300
131070000,1711162278,35,135667
131080000,1711162279,35,152179
131090000,1711162279,35,117948
131100000,1711162280,35,128462
131110000,1711162280,35,145707
131120000,1711162281,35,113177
131130000,1711162282,35,132589
131140000,1711162282,35,136998
131150000,1711162283,35,133106
131160000,1711162283,35,116660
131170000,1711162284,35,104490
131180000,1711162284,35,137130
131190000,1711162285,35,125541
131200000,1711162286,35,121549
131210000,1711162286,35,105550
131220000,1711162287,35,127492
131230000,1711162287,35,114519
131240000,1711162288,35,114992
131250000,1711162288,35,130053
131260000,1711162289,35,095596
131270000,1711162289,35,106257
131280000,1711162290,35,107545
131290000,1711162290,35,126806
131300000,1711162291,35,082700
131310000,1711162291,35,110772
131320000,1711162292,35,143997
131330000,1711162292,35,120351
131340000,1711162293,35,111573
131350000,1711162293,35,076557
131360000,1711162294,35,114537
131370000,1711162294,35,126434
131380000,1711162294,35,087518
131390000,1711162295,35,093143
131400000,1711162295,35,089660
131410000,1711162296,35,109271
131420000,1711162296,35,094117
131430000,1711162297,35,101234
131440000,1711162297,35,104005
131450000,1711162298,35,102037
131460000,1711162298,35,114245
131470000,1711162299,35,111227
131480000,1711162299,35,116532
131490000,1711162299,35,125359
131500000,1711162300,35,105366
131510000,1711162300,35,096116
131520000,1711162301,35,097436
131530000,1711162301,35,074108
131540000,1711162302,35,091737
131550000,1711162303,35,096290
131560000,1711162303,35,097634
131570000,1711162304,35,087429
131580000,1711162304,35,104428
131590000,1711162304,35,080173
131600000,1711162304,35,084209
131610000,1711162305,35,083318
131620000,1711162305,35,099984
131630000,1711162305,35,104626
131640000,1711162306,35,062207
131650000,1711162307,35,091469
131660000,1711162307,35,092786
131670000,1711162307,35,104490
131680000,1711162308,35,101745
131690000,1711162308,35,062603
131700000,1711162309,35,075555
131710000,1711162310,35,063185
131720000,1711162310,35,095920
131730000,1711162311,35,072137
131740000,1711162311,35,104845
131750000,1711162312,35,087863
131760000,1711162313,35,079553
131770000,1711162313,35,068991
131780000,1711162314,35,075160
131790000,1711162314,35,096779
131800000,1711162315,35,075918
131810000,1711162315,35,096737
131820000,1711162316,35,077664
131830000,1711162317,35,065293
131840000,1711162317,35,076329
131850000,1711162318,35,091712
131860000,1711162318,35,081094
131870000,1711162319,35,074208
131880000,1711162319,35,089057
131890000,1711162320,35,080742
131900000,1711162320,35,082353
131910000,1711162321,35,054963
131920000,1711162322,35,065156
131930000,1711162322,35,067693
131940000,1711162323,35,083072
131950000,1711162323,35,063864
131960000,1711162324,35,101820
131970000,1711162324,35,064241
131980000,1711162325,35,087146
131990000,1711162325,35,083728
132000000,1711162326,35,081575
132010000,1711162326,35,093077
132020000,1711162327,35,072918
132030000,1711162327,35,051937
132040000,1711162328,35,076316
132050000,1711162329,35,062567
132060000,1711162329,35,070200
132070000,1711162330,35,024345
132080000,1711162330,35,076683
132090000,1711162331,35,049263
132100000,1711162332,35,057607
132110000,1711162332,35,061967
132120000,1711162333,35,043995
132130000,1711162333,35,072083
132140000,1711162334,35,046678
132150000,1711162334,34,966350
132160000,1711162335,35,068651
132170000,1711162335,35,069257
132180000,1711162336,35,037747
132190000,1711162336,35,054179
132200000,1711162337,35,033557
132210000,1711162337,35,071018
132220000,1711162338,35,053298
132230000,1711162338,35,055241
132240000,1711162339,35,045622
132250000,1711162339,35,058801
132260000,1711162340,35,040178
132270000,1711162340,35,066102
132280000,1711162341,35,044474
132290000,1711162341,35,070832
132300000,1711162342,35,049845
132310000,1711162342,35,063361
132320000,1711162343,35,028340
132330000,1711162343,35,036414
132340000,1711162344,35,042305
132350000,1711162344,35,038104
132360000,1711162345,35,042788
132370000,1711162346,35,036609
132380000,1711162346,35,033558
132390000,1711162346,35,031162
132400000,1711162347,35,049978
132410000,1711162347,35,036997
132420000,1711162348,35,056435
132430000,1711162348,35,031123
132440000,1711162349,35,055185
132450000,1711162350,35,054753
132460000,1711162350,35,022314
132470000,1711162351,35,056513
132480000,1711162351,34,996461
132490000,1711162351,35,038118
132500000,1711162352,35,025136
132510000,1711162352,35,031864
132520000,1711162353,35,058786
132530000,1711162354,35,036785
132540000,1711162354,35,037533
132550000,1711162355,35,037286
132560000,1711162355,35,034370
132570000,1711162356,35,020053
132580000,1711162356,35,010222
132590000,1711162357,35,032978
132600000,1711162357,35,028342
132610000,1711162358,35,013792
132620000,1711162358,34,995787
132630000,1711162359,35,022481
132640000,1711162359,35,021822
132650000,1711162360,35,019390
132660000,1711162360,35,001288
132670000,1711162361,35,025567
132680000,1711162361,35,022695
132690000,1711162362,35,002618
132700000,1711162362,35,003786
132710000,1711162363,34,986650
132720000,1711162363,35,020051
132730000,1711162364,35,024530
132740000,1711162364,35,005340
132750000,1711162365,34,984838
132760000,1711162365,34,979883
132770000,1711162366,35,014279
132780000,1711162366,34,998480
132790000,1711162367,35,003596
132800000,1711162367,34,997379
132810000,1711162368,35,050641
132820000,1711162368,34,986491
132830000,1711162369,35,018701
132840000,1711162369,35,003942
132850000,1711162370,34,979712
132860000,1711162370,35,006435
132870000,1711162370,35,006310
132880000,1711162371,34,994842
132890000,1711162371,35,009677
132900000,1711162372,35,022563
132910000,1711162372,35,014249
132920000,1711162373,34,995968
132930000,1711162374,35,005144
132940000,1711162374,35,000154
132950000,1711162374,35,013798
132960000,1711162375,35,006952
132970000,1711162375,35,008503
132980000,1711162376,34,993113
132990000,1711162377,34,952078
133000000,1711162377,34,999202
133010000,1711162378,35,010166
133020000,1711162378,34,999959
133030000,1711162379,35,010053
133040000,1711162379,34,997442
133050000,1711162380,35,009508
133060000,1711162380,34,984071
133070000,1711162381,34,995471
133080000,1711162381,34,977978
133090000,1711162382,34,999227
133100000,1711162382,35,003575
133110000,1711162383,34,986169
133120000,1711162383,34,983906
133130000,1711162384,34,993380
133140000,1711162384,34,993052
133150000,1711162385,34,991275
133160000,1711162385,34,972813
133170000,1711162386,34,988063
133180000,1711162386,34,995781
133190000,1711162386,35,004158
133200000,1711162387,34,974481
133210000,1711162387,34,982785
133220000,1711162388,34,979748
133230000,1711162388,34,974568
133240000,1711162389,34,989021
133250000,1711162390,34,986064
133260000,1711162390,34,986694
133270000,1711162391,34,966461
133280000,1711162391,35,000946
133290000,1711162392,34,986003
133300000,1711162392,34,968496
133310000,1711162393,34,985761
133320000,1711162393,34,992300
133330000,1711162394,34,949497
133340000,1711162394,34,981239
133350000,1711162395,34,981678
133360000,1711162395,34,969893
133370000,1711162396,34,978783
133380000,1711162396,34,962937
133390000,1711162397,34,975551
133400000,1711162397,34,963236
133410000,1711162398,34,964934
133420000,1711162398,34,976362
133430000,1711162399,34,971445
133440000,1711162399,34,974378
133450000,1711162400,34,980839
133460000,1711162400,34,959822
133470000,1711162401,34,961601
133480000,1711162401,34,979527
133490000,1711162402,34,956627
133500000,1711162402,34,979597
133510000,1711162403,34,967981
133520000,1711162403,34,958314
133530000,1711162404,34,959882
133540000,1711162404,34,970899
133550000,1711162405,34,965021
133560000,1711162406,34,952586
133570000,1711162406,34,961660
133580000,1711162407,34,964931
133590000,1711162407,34,954934
133600000,1711162408,34,944672
133610000,1711162408,34,975086
133620000,1711162409,34,976896
133630000,1711162409,34,964178
133640000,1711162410,34,968391
133650000,1711162410,34,963141
133660000,1711162411,34,939234
133670000,1711162411,34,966112
133680000,1711162412,34,961657
133690000,1711162412,34,955720
133700000,1711162413,34,962630
133710000,1711162413,34,945507
133720000,1711162414,34,963443
133730000,1711162414,34,943980
133740000,1711162415,34,954062
133750000,1711162415,34,950458
133760000,1711162416,34,959914
133770000,1711162417,34,945138
133780000,1711162417,34,977135
133790000,1711162417,34,958686
133800000,1711162418,34,961504
133810000,1711162419,34,938599
133820000,1711162419,34,955602
133830000,1711162420,34,962052
133840000,1711162420,34,943831
133850000,1711162421,34,950299
133860000,1711162421,34,936802
133870000,1711162422,34,935308
133880000,1711162422,34,947466
133890000,1711162423,34,936113
133900000,1711162423,34,946002
133910000,1711162424,34,933373
133920000,1711162424,34,955263
133930000,1711162424,34,944054
133940000,1711162425,34,934446
133950000,1711162425,34,942691
133960000,1711162426,34,945175
133970000,1711162427,34,944228
133980000,1711162427,34,944927
133990000,1711162428,34,944642
134000000,1711162428,34,928431
134010000,1711162429,34,943273
134020000,1711162429,34,937812
134030000,1711162429,34,935307
134040000,1711162430,34,933222
134050000,1711162431,34,928206
134060000,1711162431,34,918466
134070000,1711162432,34,930478
134080000,1711162432,34,941738
134090000,1711162433,34,947510
134100000,1711162433,34,939168
134110000,1711162434,34,926229
134120000,1711162435,34,941563
134130000,1711162435,34,940814
134140000,1711162435,34,947804
134150000,1711162436,34,929708
134160000,1711162436,34,953061
134170000,1711162436,34,939959
134180000,1711162437,34,936689
134190000,1711162438,34,933383
134200000,1711162438,34,929587
134210000,1711162439,34,943908
134220000,1711162439,34,925366
134230000,1711162440,34,934531
134240000,1711162441,34,925707
134250000,1711162441,34,928872
134260000,1711162442,34,936586
134270000,1711162442,34,926254
134280000,1711162443,34,920081
134290000,1711162443,34,923052
134300000,1711162444,34,919646
134310000,1711162444,34,905395
134320000,1711162445,34,924239
134330000,1711162446,34,906250
134340000,1711162446,34,909877
134350000,1711162447,34,922137
134360000,1711162447,34,893524
134370000,1711162448,34,929686
134380000,1711162448,34,928191
134390000,1711162449,34,908620
134400000,1711162450,34,910066
134410000,1711162450,34,927066
134420000,1711162450,34,931517
134430000,1711162451,34,900402
134440000,1711162452,34,916510
134450000,1711162452,34,917814
134460000,1711162453,34,920418
134470000,1711162453,34,922351
134480000,1711162454,34,921621
134490000,1711162454,34,928909
134500000,1711162455,34,926674
134510000,1711162456,34,899671
134520000,1711162456,34,919905
134530000,1711162457,34,906096
134540000,1711162457,34,920011
134550000,1711162458,34,908618
134560000,1711162458,34,886693
134570000,1711162459,34,889929
134580000,1711162459,34,894742
134590000,1711162460,34,900369
134600000,1711162460,34,926238
134610000,1711162461,34,923712
134620000,1711162461,34,897440
134630000,1711162462,34,894785
134640000,1711162462,34,911771
134650000,1711162463,34,912024
134660000,1711162463,34,907973
134670000,1711162464,34,924771
134680000,1711162465,34,897259
134690000,1711162465,34,895086
134700000,1711162466,34,904481
134710000,1711162466,34,912208
134720000,1711162467,34,892322
134730000,1711162467,34,912634
134740000,1711162467,34,890580
134750000,1711162468,34,905148
134760000,1711162468,34,900110
134770000,1711162469,34,912135
134780000,1711162469,34,893938
134790000,1711162470,34,904814
134800000,1711162470,34,911756
134810000,1711162471,34,891121
134820000,1711162472,34,922669
134830000,1711162472,34,907329
134840000,1711162473,34,906328
134850000,1711162473,34,908192
134860000,1711162474,34,904197
134870000,1711162474,34,871763
134880000,1711162475,34,914955
134890000,1711162476,34,869394
134900000,1711162476,34,900744
134910000,1711162477,34,900018
134920000,1711162477,34,865744
134930000,1711162478,34,870872
134940000,1711162479,34,894574
134950000,1711162479,34,885722
134960000,1711162480,34,893409
134970000,1711162480,34,897067
134980000,1711162481,34,883764
134990000,1711162481,34,882677
135000000,1711162482,34,891329
135010000,1711162482,34,889646
135020000,1711162483,34,874015
135030000,1711162483,34,891870
135040000,1711162483,34,877244
135050000,1711162484,34,877115
135060000,1711162484,34,876047
135070000,1711162485,34,873909
135080000,1711162485,34,874076
135090000,1711162486,34,853255
135100000,1711162486,34,868803
135110000,1711162487,34,874090
135120000,1711162487,34,872440
135130000,1711162488,34,850885
135140000,1711162488,34,869189
135150000,1711162488,34,863080
135160000,1711162489,34,878074
135170000,1711162489,34,882774
135180000,1711162490,34,861083
135190000,1711162490,34,865766
135200000,1711162491,34,876020
135210000,1711162491,34,867301
135220000,1711162492,34,848991
135230000,1711162493,34,867418
135240000,1711162493,34,878661
135250000,1711162493,34,843385
135260000,1711162494,34,889756
135270000,1711162494,34,828428
135280000,1711162495,34,871010
135290000,1711162496,34,873200
135300000,1711162496,34,851637
135310000,1711162497,34,858716
135320000,1711162497,34,868163
135330000,1711162498,34,861645
135340000,1711162498,34,874280
135350000,1711162499,34,862344
135360000,1711162499,34,872606
135370000,1711162500,34,863965
135380000,1711162500,34,852152
135390000,1711162501,34,869814
135400000,1711162501,34,867230
135410000,1711162502,34,858824
135420000,1711162502,34,874052
135430000,1711162503,34,858137
135440000,1711162503,34,838790
135450000,1711162504,34,866653
135460000,1711162504,34,848742
135470000,1711162505,34,873739
135480000,1711162505,34,848380
135490000,1711162506,34,845611
135500000,1711162506,34,859910
135510000,1711162507,34,844142
135520000,1711162507,34,819280
135530000,1711162508,34,856450
135540000,1711162508,34,855421
135550000,1711162509,34,862418
135560000,1711162509,34,857860
135570000,1711162510,34,856542
135580000,1711162510,34,851297
135590000,1711162511,34,868054
135600000,1711162511,34,851253
135610000,1711162511,34,825267
135620000,1711162512,34,835652
135630000,1711162512,34,848846
135640000,1711162513,34,849527
135650000,1711162513,34,862981
135660000,1711162514,34,843333
135670000,1711162515,34,846343
135680000,1711162515,34,847834
135690000,1711162516,34,835197
135700000,1711162516,34,840207
135710000,1711162517,34,829402
135720000,1711162517,34,844597
135730000,1711162518,34,828609
135740000,1711162519,34,838982
135750000,1711162519,34,844448
135760000,1711162520,34,838810
135770000,1711162520,34,846549
135780000,1711162521,34,855052
135790000,1711162522,34,843873
135800000,1711162522,34,832109
135810000,1711162523,34,810835
135820000,1711162523,34,827407
135830000,1711162524,34,831094
135840000,1711162525,34,848446
135850000,1711162525,34,875699
135860000,1711162526,34,844631
135870000,1711162526,34,819888
135880000,1711162527,34,831649
135890000,1711162527,34,824348
135900000,1711162528,34,821998
135910000,1711162528,34,825532
135920000,1711162529,34,810121
135930000,1711162529,34,809397
135940000,1711162530,34,823598
135950000,1711162530,34,834027
135960000,1711162531,34,826854
135970000,1711162532,34,824393
135980000,1711162532,34,814623
135990000,1711162533,34,819221
136000000,1711162533,34,849137
136010000,1711162534,34,814005
136020000,1711162534,34,838418
136030000,1711162534,34,832222
136040000,1711162535,34,828745
136050000,1711162535,34,815781
136060000,1711162536,34,827459
136070000,1711162536,34,815621
136080000,1711162537,34,806451
136090000,1711162537,34,840814
136100000,1711162537,34,809408
136110000,1711162538,34,815940
136120000,1711162538,34,818610
136130000,1711162539,34,826605
136140000,1711162539,34,825387
136150000,1711162540,34,806584
136160000,1711162540,34,814486
136170000,1711162541,34,802885
136180000,1711162541,34,832396
136190000,1711162542,34,813014
136200000,1711162542,34,815869
136210000,1711162543,34,809587
136220000,1711162543,34,814079
136230000,1711162544,34,737586
136240000,1711162545,34,817988
136250000,1711162545,34,811576
136260000,1711162546,34,831545
136270000,1711162546,34,820609
136280000,1711162547,34,800119
136290000,1711162547,34,811487
136300000,1711162548,34,785950
136310000,1711162548,34,822134
136320000,1711162549,34,814766
136330000,1711162549,34,793494
136340000,1711162550,34,810140
136350000,1711162550,34,807046
136360000,1711162551,34,807452
136370000,1711162551,34,788435
136380000,1711162552,34,808976
136390000,1711162553,34,764071
136400000,1711162553,34,794423
136410000,1711162554,34,748877
136420000,1711162554,34,812240
136430000,1711162555,34,800062
136440000,1711162555,34,798664
136450000,1711162556,34,816414
136460000,1711162556,34,761583
136470000,1711162557,34,790566
136480000,1711162557,34,799520
136490000,1711162558,34,794653
136500000,1711162559,34,778954
136510000,1711162559,34,775340
136520000,1711162560,34,773912
136530000,1711162560,34,767135
136540000,1711162561,34,780996
136550000,1711162562,34,799856
136560000,1711162562,34,774158
136570000,1711162563,34,792297
136580000,1711162563,34,778721
136590000,1711162564,34,808849
136600000,1711162564,34,796151
136610000,1711162565,34,803814
136620000,1711162566,34,775853
136630000,1711162566,34,775021
136640000,1711162567,34,805691
136650000,1711162567,34,779842
136660000,1711162568,34,776197
136670000,1711162568,34,778024
136680000,1711162569,34,792207
136690000,1711162569,34,788070
136700000,1711162570,34,767204
136710000,1711162570,34,790583
136720000,1711162571,34,783072
136730000,1711162572,34,753808
136740000,1711162572,34,779390
136750000,1711162573,34,772403
136760000,1711162573,34,780758
136770000,1711162574,34,779475
136780000,1711162574,34,768233
136790000,1711162575,34,765311
136800000,1711162576,34,782134
136810000,1711162576,34,749482
136820000,1711162577,34,744896
136830000,1711162577,34,730681
136840000,1711162578,34,781624
136850000,1711162578,34,794937
136860000,1711162579,34,775367
136870000,1711162579,34,783015
136880000,1711162580,34,766439
136890000,1711162580,34,787419
136900000,1711162581,34,765969
136910000,1711162582,34,778416
136920000,1711162582,34,767223
136930000,1711162583,34,768187
136940000,1711162583,34,753270
136950000,1711162584,34,762373
136960000,1711162584,34,769087
136970000,1711162585,34,768561
136980000,1711162585,34,768128
136990000,1711162586,34,763640
137000000,1711162586,34,755776
137010000,1711162587,34,783636
137020000,1711162587,34,756939
137030000,1711162588,34,754009
137040000,1711162588,34,732207
137050000,1711162589,34,744110
137060000,1711162589,34,752381
137070000,1711162590,34,762728
137080000,1711162591,34,765883
137090000,1711162591,34,766266
137100000,1711162592,34,768729
137110000,1711162592,34,732410
137120000,1711162593,34,748820
137130000,1711162593,34,756257
137140000,1711162594,34,750576
137150000,1711162594,34,759328
137160000,1711162595,34,761157
137170000,1711162595,34,718771
137180000,1711162596,34,754703
137190000,1711162596,34,754312
137200000,1711162597,34,749174
137210000,1711162597,34,768247
137220000,1711162598,34,745742
137230000,1711162598,34,756269
137240000,1711162599,34,730484
137250000,1711162599,34,740186
137260000,1711162600,34,746484
137270000,1711162600,34,753910
137280000,1711162601,34,751166
137290000,1711162601,34,748579
137300000,1711162602,34,754334
137310000,1711162602,34,754919
137320000,1711162603,34,758532
137330000,1711162603,34,738122
137340000,1711162604,34,728840
137350000,1711162604,34,744342
137360000,1711162605,34,713080
137370000,1711162605,34,723451
137380000,1711162606,34,732059
137390000,1711162607,34,719670
137400000,1711162607,34,740702
137410000,1711162608,34,735567
137420000,1711162608,34,731225
137430000,1711162609,34,718337
137440000,1711162609,34,729482
137450000,1711162610,34,719751
137460000,1711162610,34,730188
137470000,1711162610,34,743420
137480000,1711162611,34,727907
137490000,1711162612,34,753244
137500000,1711162612,34,731908
137510000,1711162613,34,698754
137520000,1711162613,34,736218
137530000,1711162614,34,741140
137540000,1711162614,34,727743
137550000,1711162615,34,739523
137560000,1711162615,34,735498
137570000,1711162616,34,728897
137580000,1711162617,34,718643
137590000,1711162617,34,732895
137600000,1711162618,34,653599
137610000,1711162618,34,729239
137620000,1711162619,34,716986
137630000,1711162619,34,714910
137640000,1711162620,34,706028
137650000,1711162620,34,726339
137660000,1711162621,34,701724
137670000,1711162621,34,707882
137680000,1711162622,34,723167
137690000,1711162623,34,717467
137700000,1711162623,34,708579
137710000,1711162624,34,731188
