Iterations,Seconds,Score
328830000,1711282901,17,720041
328840000,1711282901,17,719947
328850000,1711282901,17,719239
328860000,1711282902,17,712244
328870000,1711282902,17,718258
328880000,1711282903,17,720073
328890000,1711282904,17,715580
328900000,1711282904,17,717214
328910000,1711282905,17,717285
328920000,1711282905,17,717682
328930000,1711282906,17,719873
328940000,1711282906,17,720691
328950000,1711282906,17,717462
328960000,1711282907,17,718318
328970000,1711282907,17,713758
328980000,1711282907,17,717070
328990000,1711282908,17,720019
329000000,1711282908,17,712225
329010000,1711282909,17,718710
329020000,1711282909,17,716517
329030000,1711282909,17,717388
329040000,1711282910,17,719175
329050000,1711282910,17,716090
329060000,1711282910,17,718601
329070000,1711282911,17,716686
329080000,1711282912,17,708610
329090000,1711282912,17,714449
329100000,1711282913,17,714888
329110000,1711282913,17,716232
329120000,1711282914,17,713277
329130000,1711282914,17,713680
329140000,1711282915,17,717851
329150000,1711282915,17,712138
329160000,1711282916,17,714715
329170000,1711282916,17,713712
329180000,1711282917,17,714073
329190000,1711282917,17,710019
329200000,1711282917,17,711212
329210000,1711282918,17,712666
329220000,1711282919,17,715773
329230000,1711282919,17,712664
329240000,1711282920,17,716558
329250000,1711282920,17,711616
329260000,1711282921,17,714142
329270000,1711282921,17,715763
329280000,1711282922,17,710866
329290000,1711282922,17,716765
329300000,1711282923,17,714161
329310000,1711282924,17,714945
329320000,1711282924,17,714104
329330000,1711282925,17,710888
329340000,1711282926,17,714922
329350000,1711282926,17,711952
329360000,1711282927,17,711780
329370000,1711282927,17,712126
329380000,1711282928,17,711837
329390000,1711282928,17,710751
329400000,1711282929,17,714426
329410000,1711282930,17,713867
329420000,1711282930,17,714082
329430000,1711282931,17,709572
329440000,1711282931,17,715350
329450000,1711282932,17,708003
329460000,1711282932,17,713124
329470000,1711282932,17,710763
329480000,1711282933,17,709193
329490000,1711282933,17,711277
329500000,1711282934,17,713028
329510000,1711282934,17,711155
329520000,1711282935,17,711916
329530000,1711282935,17,710659
329540000,1711282936,17,710164
329550000,1711282937,17,703564
329560000,1711282937,17,701878
329570000,1711282938,17,715244
329580000,1711282939,17,714271
329590000,1711282939,17,704001
329600000,1711282939,17,713677
329610000,1711282940,17,708263
329620000,1711282941,17,710736
329630000,1711282941,17,709911
329640000,1711282942,17,708439
329650000,1711282942,17,707995
329660000,1711282943,17,709963
329670000,1711282943,17,708254
329680000,1711282944,17,710754
329690000,1711282944,17,710133
329700000,1711282944,17,712462
329710000,1711282945,17,710474
329720000,1711282945,17,714186
329730000,1711282945,17,711343
329740000,1711282946,17,701271
329750000,1711282946,17,712362
329760000,1711282947,17,708100
329770000,1711282947,17,709984
329780000,1711282948,17,708194
329790000,1711282948,17,708306
329800000,1711282949,17,711758
329810000,1711282950,17,711268
329820000,1711282950,17,707743
329830000,1711282951,17,710507
329840000,1711282951,17,704522
329850000,1711282952,17,708192
329860000,1711282952,17,709165
329870000,1711282953,17,708270
329880000,1711282953,17,707100
329890000,1711282954,17,708496
329900000,1711282954,17,707582
329910000,1711282955,17,708279
329920000,1711282955,17,707223
329930000,1711282956,17,709046
329940000,1711282956,17,702737
329950000,1711282956,17,704084
329960000,1711282957,17,708014
329970000,1711282957,17,708210
329980000,1711282958,17,708649
329990000,1711282959,17,704794
330000000,1711282959,17,708399
330010000,1711282960,17,709134
330020000,1711282961,17,708799
330030000,1711282961,17,704572
330040000,1711282962,17,703239
330050000,1711282963,17,706399
330060000,1711282963,17,708310
330070000,1711282964,17,703333
330080000,1711282964,17,709439
330090000,1711282964,17,708581
330100000,1711282965,17,707645
330110000,1711282966,17,702654
330120000,1711282966,17,704413
330130000,1711282967,17,703947
330140000,1711282967,17,697670
330150000,1711282968,17,706177
330160000,1711282968,17,701173
330170000,1711282969,17,706630
330180000,1711282969,17,701456
330190000,1711282970,17,703380
330200000,1711282970,17,704015
330210000,1711282971,17,704057
330220000,1711282972,17,703008
330230000,1711282972,17,700555
330240000,1711282973,17,701589
330250000,1711282973,17,702397
330260000,1711282973,17,706478
330270000,1711282974,17,706830
330280000,1711282974,17,705606
330290000,1711282975,17,694394
330300000,1711282975,17,703144
330310000,1711282975,17,703047
330320000,1711282976,17,704757
330330000,1711282977,17,705737
330340000,1711282977,17,704640
330350000,1711282978,17,703879
330360000,1711282978,17,701939
330370000,1711282979,17,696946
330380000,1711282980,17,701715
330390000,1711282980,17,701597
330400000,1711282981,17,697171
330410000,1711282982,17,700125
330420000,1711282982,17,701992
330430000,1711282983,17,699439
330440000,1711282983,17,702795
330450000,1711282984,17,695624
330460000,1711282984,17,700569
330470000,1711282985,17,693480
330480000,1711282985,17,695868
330490000,1711282986,17,696017
330500000,1711282986,17,701375
330510000,1711282987,17,699385
330520000,1711282987,17,700347
330530000,1711282988,17,700195
330540000,1711282988,17,702214
330550000,1711282989,17,700942
330560000,1711282989,17,699311
330570000,1711282990,17,698421
330580000,1711282990,17,699840
330590000,1711282990,17,698642
330600000,1711282991,17,698394
330610000,1711282991,17,698891
330620000,1711282992,17,703018
330630000,1711282992,17,698458
330640000,1711282993,17,699157
330650000,1711282993,17,700133
330660000,1711282994,17,700742
330670000,1711282994,17,696195
330680000,1711282995,17,700463
330690000,1711282995,17,696446
330700000,1711282995,17,698146
330710000,1711282996,17,696568
330720000,1711282996,17,697009
330730000,1711282997,17,699793
330740000,1711282997,17,687422
330750000,1711282998,17,697540
330760000,1711282998,17,694285
330770000,1711282999,17,698263
330780000,1711282999,17,698221
330790000,1711283000,17,698235
330800000,1711283000,17,695001
330810000,1711283001,17,697055
330820000,1711283001,17,694294
330830000,1711283002,17,699648
330840000,1711283002,17,700880
330850000,1711283003,17,694859
330860000,1711283003,17,694481
330870000,1711283004,17,698638
330880000,1711283004,17,698287
330890000,1711283005,17,695413
330900000,1711283005,17,693501
330910000,1711283006,17,698425
330920000,1711283006,17,696683
330930000,1711283007,17,695739
330940000,1711283007,17,695258
330950000,1711283008,17,694804
330960000,1711283009,17,697664
330970000,1711283009,17,698048
330980000,1711283009,17,696050
330990000,1711283010,17,691197
331000000,1711283010,17,692160
331010000,1711283011,17,696464
331020000,1711283011,17,695021
331030000,1711283012,17,697264
331040000,1711283012,17,692906
331050000,1711283013,17,694257
331060000,1711283014,17,691976
331070000,1711283014,17,695444
331080000,1711283015,17,694574
331090000,1711283015,17,698311
331100000,1711283015,17,698288
331110000,1711283016,17,693712
331120000,1711283016,17,690880
331130000,1711283017,17,693385
331140000,1711283017,17,696291
331150000,1711283018,17,693006
331160000,1711283019,17,693825
331170000,1711283019,17,689005
331180000,1711283020,17,694338
331190000,1711283020,17,690428
331200000,1711283020,17,691550
331210000,1711283021,17,694430
331220000,1711283022,17,692360
331230000,1711283022,17,691541
331240000,1711283022,17,689650
331250000,1711283023,17,690528
331260000,1711283023,17,688809
331270000,1711283024,17,691961
331280000,1711283024,17,690425
331290000,1711283025,17,693344
331300000,1711283025,17,689661
331310000,1711283026,17,692016
331320000,1711283026,17,693845
331330000,1711283027,17,689619
331340000,1711283027,17,690303
331350000,1711283027,17,689072
331360000,1711283028,17,691162
331370000,1711283029,17,685154
331380000,1711283029,17,689227
331390000,1711283029,17,688882
331400000,1711283030,17,687984
331410000,1711283030,17,686224
331420000,1711283031,17,689460
331430000,1711283031,17,690772
331440000,1711283032,17,690396
331450000,1711283032,17,687537
331460000,1711283033,17,684675
331470000,1711283033,17,690672
331480000,1711283034,17,689357
331490000,1711283034,17,686787
331500000,1711283035,17,689731
331510000,1711283035,17,688610
331520000,1711283036,17,690476
331530000,1711283036,17,687955
331540000,1711283037,17,690188
331550000,1711283037,17,690003
331560000,1711283037,17,686460
331570000,1711283037,17,687760
331580000,1711283037,17,685325
331590000,1711283038,17,690703
331600000,1711283038,17,690665
331610000,1711283039,17,687322
331620000,1711283039,17,685629
331630000,1711283039,17,685263
331640000,1711283040,17,689918
331650000,1711283040,17,688285
331660000,1711283040,17,686449
331670000,1711283041,17,690632
331680000,1711283041,17,689448
331690000,1711283041,17,682965
331700000,1711283041,17,687067
331710000,1711283042,17,688444
331720000,1711283042,17,678850
331730000,1711283043,17,692641
331740000,1711283043,17,685484
331750000,1711283044,17,685874
331760000,1711283044,17,684154
331770000,1711283045,17,685994
331780000,1711283045,17,687729
331790000,1711283046,17,684200
331800000,1711283046,17,684054
331810000,1711283047,17,681291
331820000,1711283047,17,687330
331830000,1711283048,17,687659
331840000,1711283048,17,683481
331850000,1711283049,17,686081
331860000,1711283049,17,687976
331870000,1711283050,17,686942
331880000,1711283050,17,683941
331890000,1711283051,17,685010
331900000,1711283051,17,683165
331910000,1711283052,17,688579
331920000,1711283052,17,680177
331930000,1711283053,17,684193
331940000,1711283053,17,679302
331950000,1711283054,17,685751
331960000,1711283054,17,686579
331970000,1711283055,17,682325
331980000,1711283055,17,679594
331990000,1711283056,17,686545
332000000,1711283056,17,683561
332010000,1711283056,17,679407
332020000,1711283057,17,684408
332030000,1711283057,17,682862
332040000,1711283057,17,683427
332050000,1711283057,17,677299
332060000,1711283058,17,682194
332070000,1711283058,17,684157
332080000,1711283059,17,680995
332090000,1711283059,17,684627
332100000,1711283060,17,682933
332110000,1711283060,17,681637
332120000,1711283061,17,679293
332130000,1711283061,17,684927
332140000,1711283062,17,669611
332150000,1711283062,17,674897
332160000,1711283063,17,683506
332170000,1711283064,17,681021
332180000,1711283064,17,680765
332190000,1711283065,17,678951
332200000,1711283065,17,678347
332210000,1711283066,17,683628
332220000,1711283066,17,680556
332230000,1711283066,17,683624
332240000,1711283067,17,677505
332250000,1711283067,17,681103
332260000,1711283068,17,675378
332270000,1711283068,17,680577
332280000,1711283069,17,677412
332290000,1711283069,17,683824
332300000,1711283070,17,679150
332310000,1711283070,17,682958
332320000,1711283071,17,681269
332330000,1711283071,17,677678
332340000,1711283072,17,677130
332350000,1711283072,17,677652
332360000,1711283073,17,678176
332370000,1711283073,17,677907
332380000,1711283073,17,676447
332390000,1711283074,17,680794
332400000,1711283074,17,674623
332410000,1711283074,17,679707
332420000,1711283075,17,664624
332430000,1711283075,17,677629
332440000,1711283075,17,679360
332450000,1711283076,17,681687
332460000,1711283076,17,678442
332470000,1711283077,17,680735
332480000,1711283077,17,672833
332490000,1711283078,17,676409
332500000,1711283079,17,676812
332510000,1711283079,17,674668
332520000,1711283080,17,675317
332530000,1711283080,17,678395
332540000,1711283081,17,671989
332550000,1711283081,17,676512
332560000,1711283082,17,675352
332570000,1711283082,17,676399
332580000,1711283083,17,676482
332590000,1711283083,17,664997
332600000,1711283084,17,675811
332610000,1711283084,17,678139
332620000,1711283085,17,670422
332630000,1711283085,17,674529
332640000,1711283085,17,673544
332650000,1711283086,17,674311
332660000,1711283086,17,676630
332670000,1711283087,17,673427
332680000,1711283087,17,675249
332690000,1711283088,17,674700
332700000,1711283088,17,671742
332710000,1711283088,17,675051
332720000,1711283089,17,676704
332730000,1711283089,17,675132
332740000,1711283090,17,675273
332750000,1711283090,17,676635
332760000,1711283091,17,676302
332770000,1711283091,17,675900
332780000,1711283092,17,673029
332790000,1711283092,17,672053
332800000,1711283093,17,675680
332810000,1711283093,17,673520
332820000,1711283094,17,673250
332830000,1711283094,17,672057
332840000,1711283094,17,670447
332850000,1711283095,17,674826
332860000,1711283095,17,673820
332870000,1711283096,17,675451
332880000,1711283096,17,672563
332890000,1711283097,17,672505
332900000,1711283097,17,674024
332910000,1711283097,17,671431
332920000,1711283098,17,674156
332930000,1711283098,17,672797
332940000,1711283098,17,671913
332950000,1711283099,17,656354
332960000,1711283099,17,674675
332970000,1711283099,17,671693
332980000,1711283099,17,668729
332990000,1711283100,17,668070
333000000,1711283101,17,668355
333010000,1711283101,17,672233
333020000,1711283102,17,672223
333030000,1711283102,17,673239
333040000,1711283103,17,669692
333050000,1711283104,17,669197
333060000,1711283104,17,671009
333070000,1711283104,17,671088
333080000,1711283105,17,670207
333090000,1711283105,17,672067
333100000,1711283106,17,670657
333110000,1711283106,17,670154
333120000,1711283106,17,664078
333130000,1711283107,17,673133
333140000,1711283107,17,672281
333150000,1711283107,17,670214
333160000,1711283108,17,669493
333170000,1711283108,17,665784
333180000,1711283109,17,668046
333190000,1711283109,17,664437
333200000,1711283109,17,667484
333210000,1711283110,17,664678
333220000,1711283110,17,668649
333230000,1711283111,17,669401
333240000,1711283111,17,671486
333250000,1711283112,17,668210
333260000,1711283112,17,669453
333270000,1711283113,17,668008
333280000,1711283113,17,666110
333290000,1711283114,17,671649
333300000,1711283114,17,668198
333310000,1711283115,17,670058
333320000,1711283115,17,670141
333330000,1711283116,17,668941
333340000,1711283116,17,665853
333350000,1711283117,17,668280
333360000,1711283117,17,666649
333370000,1711283118,17,663033
333380000,1711283118,17,670184
333390000,1711283119,17,661634
333400000,1711283119,17,660544
333410000,1711283120,17,668237
333420000,1711283121,17,667185
333430000,1711283121,17,663904
333440000,1711283122,17,661930
333450000,1711283122,17,668065
333460000,1711283123,17,663435
333470000,1711283123,17,668666
333480000,1711283124,17,665879
333490000,1711283124,17,662701
333500000,1711283125,17,666870
333510000,1711283125,17,662860
333520000,1711283126,17,664613
333530000,1711283126,17,665606
333540000,1711283126,17,659560
333550000,1711283127,17,664454
333560000,1711283127,17,664497
333570000,1711283128,17,665018
333580000,1711283128,17,665831
333590000,1711283129,17,665492
333600000,1711283129,17,658544
333610000,1711283129,17,663539
333620000,1711283130,17,663480
333630000,1711283130,17,663932
333640000,1711283131,17,666066
333650000,1711283131,17,663191
333660000,1711283132,17,665865
333670000,1711283132,17,660710
333680000,1711283133,17,664424
333690000,1711283133,17,660510
333700000,1711283134,17,664239
333710000,1711283134,17,664967
333720000,1711283134,17,661151
333730000,1711283135,17,661621
333740000,1711283135,17,663136
333750000,1711283136,17,656731
333760000,1711283136,17,663533
333770000,1711283136,17,663406
333780000,1711283137,17,662219
333790000,1711283138,17,664720
333800000,1711283138,17,659677
333810000,1711283138,17,664171
333820000,1711283139,17,664287
333830000,1711283139,17,660561
333840000,1711283140,17,664840
333850000,1711283140,17,665289
333860000,1711283141,17,661774
333870000,1711283141,17,663333
333880000,1711283142,17,663093
333890000,1711283142,17,660948
333900000,1711283143,17,661027
333910000,1711283143,17,662005
333920000,1711283143,17,662208
333930000,1711283144,17,662802
333940000,1711283145,17,663671
333950000,1711283145,17,661667
333960000,1711283146,17,662218
333970000,1711283147,17,661693
333980000,1711283147,17,661828
333990000,1711283148,17,660995
334000000,1711283148,17,663732
334010000,1711283149,17,660894
334020000,1711283149,17,661709
334030000,1711283150,17,656922
334040000,1711283150,17,658551
334050000,1711283151,17,658517
334060000,1711283151,17,660289
334070000,1711283152,17,660380
334080000,1711283152,17,657329
334090000,1711283153,17,661738
334100000,1711283153,17,660539
334110000,1711283154,17,661161
334120000,1711283155,17,660073
334130000,1711283155,17,658861
334140000,1711283156,17,661069
334150000,1711283156,17,658942
334160000,1711283157,17,660238
334170000,1711283157,17,659154
334180000,1711283157,17,657688
334190000,1711283158,17,656967
334200000,1711283158,17,661656
334210000,1711283159,17,651169
334220000,1711283159,17,656547
334230000,1711283159,17,653050
334240000,1711283159,17,657973
334250000,1711283160,17,655450
334260000,1711283160,17,659548
334270000,1711283161,17,660602
334280000,1711283162,17,659076
334290000,1711283162,17,656800
334300000,1711283163,17,657271
334310000,1711283163,17,657523
334320000,1711283163,17,656952
334330000,1711283164,17,655678
334340000,1711283164,17,656523
334350000,1711283165,17,655047
334360000,1711283165,17,654519
334370000,1711283165,17,654960
334380000,1711283166,17,658004
334390000,1711283166,17,657052
334400000,1711283166,17,654607
334410000,1711283166,17,650064
334420000,1711283167,17,654873
334430000,1711283167,17,655354
334440000,1711283168,17,656449
334450000,1711283168,17,657948
334460000,1711283169,17,652389
334470000,1711283169,17,656353
334480000,1711283170,17,652667
334490000,1711283170,17,653222
334500000,1711283171,17,654382
334510000,1711283171,17,653783
334520000,1711283172,17,654559
334530000,1711283172,17,651889
334540000,1711283173,17,654922
334550000,1711283173,17,654656
334560000,1711283174,17,650106
334570000,1711283175,17,653501
334580000,1711283175,17,657242
334590000,1711283176,17,648728
334600000,1711283177,17,647227
334610000,1711283177,17,653376
334620000,1711283178,17,652388
334630000,1711283179,17,648553
334640000,1711283179,17,652193
334650000,1711283180,17,648934
334660000,1711283181,17,648987
334670000,1711283181,17,651413
334680000,1711283181,17,652353
334690000,1711283182,17,646292
334700000,1711283182,17,651833
334710000,1711283182,17,654089
334720000,1711283182,17,651253
334730000,1711283183,17,648993
334740000,1711283183,17,648307
334750000,1711283184,17,651096
334760000,1711283184,17,647678
334770000,1711283185,17,652126
334780000,1711283185,17,652431
334790000,1711283186,17,644585
334800000,1711283186,17,649402
334810000,1711283187,17,650707
334820000,1711283187,17,652540
334830000,1711283187,17,651149
334840000,1711283188,17,648883
334850000,1711283188,17,646478
334860000,1711283188,17,649260
334870000,1711283189,17,650762
334880000,1711283189,17,642379
334890000,1711283190,17,646404
334900000,1711283191,17,650476
334910000,1711283191,17,647655
334920000,1711283192,17,644763
334930000,1711283192,17,648694
334940000,1711283193,17,649030
334950000,1711283193,17,643758
334960000,1711283194,17,648549
334970000,1711283195,17,647294
334980000,1711283195,17,648318
334990000,1711283195,17,648128
335000000,1711283196,17,646006
335010000,1711283196,17,636430
335020000,1711283197,17,647171
335030000,1711283197,17,641849
335040000,1711283198,17,647614
335050000,1711283198,17,641168
335060000,1711283199,17,643425
335070000,1711283200,17,646404
335080000,1711283200,17,643603
335090000,1711283201,17,647019
335100000,1711283201,17,645308
335110000,1711283201,17,644775
335120000,1711283201,17,642622
335130000,1711283201,17,641280
335140000,1711283201,17,648152
335150000,1711283202,17,647255
335160000,1711283202,17,643229
335170000,1711283202,17,644360
335180000,1711283203,17,645879
335190000,1711283203,17,646543
335200000,1711283203,17,641820
335210000,1711283204,17,642252
335220000,1711283204,17,644742
335230000,1711283205,17,643842
335240000,1711283205,17,644888
335250000,1711283205,17,643676
335260000,1711283206,17,643440
335270000,1711283207,17,642266
335280000,1711283208,17,642626
335290000,1711283208,17,640159
335300000,1711283208,17,637684
335310000,1711283209,17,642588
335320000,1711283210,17,646047
335330000,1711283210,17,643424
335340000,1711283211,17,642913
335350000,1711283211,17,646454
335360000,1711283211,17,640125
335370000,1711283212,17,645495
335380000,1711283213,17,634537
335390000,1711283213,17,641188
335400000,1711283214,17,640444
335410000,1711283214,17,640678
335420000,1711283215,17,639759
335430000,1711283215,17,638305
335440000,1711283215,17,645129
335450000,1711283216,17,642521
335460000,1711283216,17,639361
335470000,1711283217,17,643167
335480000,1711283217,17,643303
335490000,1711283218,17,641928
335500000,1711283219,17,640983
335510000,1711283219,17,635448
335520000,1711283220,17,639930
335530000,1711283220,17,642645
335540000,1711283221,17,640868
335550000,1711283221,17,640573
335560000,1711283222,17,640211
335570000,1711283222,17,642383
335580000,1711283223,17,639334
335590000,1711283223,17,643761
335600000,1711283223,17,639997
335610000,1711283223,17,639025
335620000,1711283224,17,641634
335630000,1711283224,17,640315
335640000,1711283224,17,640881
335650000,1711283225,17,641465
335660000,1711283225,17,639001
335670000,1711283225,17,635388
335680000,1711283225,17,639984
335690000,1711283226,17,638442
335700000,1711283226,17,638300
335710000,1711283227,17,638462
335720000,1711283227,17,636721
335730000,1711283228,17,640530
335740000,1711283228,17,639845
335750000,1711283228,17,641194
335760000,1711283229,17,643067
335770000,1711283229,17,640714
335780000,1711283230,17,635252
335790000,1711283230,17,638769
335800000,1711283231,17,639851
335810000,1711283231,17,640158
335820000,1711283232,17,637833
335830000,1711283232,17,638447
335840000,1711283233,17,636600
335850000,1711283233,17,640134
335860000,1711283233,17,638647
335870000,1711283234,17,638159
335880000,1711283234,17,638461
335890000,1711283235,17,635488
335900000,1711283235,17,637919
335910000,1711283235,17,637969
335920000,1711283235,17,636731
335930000,1711283236,17,636564
335940000,1711283236,17,635391
335950000,1711283237,17,636672
335960000,1711283237,17,637490
335970000,1711283237,17,632619
335980000,1711283238,17,634674
335990000,1711283238,17,635041
336000000,1711283238,17,637070
336010000,1711283238,17,638036
336020000,1711283239,17,635780
336030000,1711283239,17,635909
336040000,1711283239,17,633797
336050000,1711283240,17,634449
336060000,1711283240,17,630810
336070000,1711283241,17,629799
336080000,1711283241,17,628525
336090000,1711283241,17,629727
336100000,1711283242,17,634296
336110000,1711283242,17,633000
336120000,1711283242,17,636421
336130000,1711283243,17,635816
336140000,1711283243,17,633390
336150000,1711283243,17,632203
336160000,1711283244,17,634523
336170000,1711283244,17,631436
336180000,1711283245,17,633043
336190000,1711283245,17,632833
336200000,1711283245,17,632988
336210000,1711283245,17,636780
336220000,1711283246,17,633244
336230000,1711283246,17,634293
336240000,1711283247,17,633836
336250000,1711283247,17,631684
336260000,1711283247,17,634501
336270000,1711283248,17,634160
336280000,1711283248,17,632562
336290000,1711283249,17,635008
336300000,1711283249,17,630084
336310000,1711283250,17,631863
336320000,1711283250,17,635336
336330000,1711283250,17,632203
336340000,1711283251,17,634208
336350000,1711283251,17,631619
336360000,1711283252,17,632626
336370000,1711283252,17,634056
336380000,1711283253,17,629515
336390000,1711283253,17,627584
336400000,1711283253,17,633054
336410000,1711283253,17,631953
336420000,1711283253,17,632001
336430000,1711283254,17,633448
336440000,1711283254,17,632130
336450000,1711283255,17,632865
336460000,1711283255,17,630053
336470000,1711283256,17,627796
336480000,1711283256,17,634102
336490000,1711283257,17,630011
336500000,1711283257,17,633295
336510000,1711283258,17,632929
336520000,1711283258,17,631334
336530000,1711283259,17,633099
336540000,1711283260,17,634076
336550000,1711283260,17,631479
336560000,1711283261,17,634186
336570000,1711283261,17,632967
336580000,1711283262,17,629361
336590000,1711283262,17,623879
336600000,1711283262,17,629959
336610000,1711283263,17,629509
336620000,1711283263,17,633436
336630000,1711283264,17,627192
336640000,1711283264,17,631066
336650000,1711283264,17,626102
336660000,1711283264,17,632246
336670000,1711283265,17,631475
336680000,1711283265,17,630759
336690000,1711283266,17,624293
336700000,1711283266,17,628836
336710000,1711283267,17,626382
336720000,1711283267,17,628321
336730000,1711283267,17,628257
336740000,1711283268,17,628320
336750000,1711283268,17,630803
336760000,1711283269,17,628202
336770000,1711283269,17,625008
336780000,1711283270,17,629513
336790000,1711283270,17,630167
336800000,1711283270,17,630763
336810000,1711283271,17,631271
336820000,1711283271,17,625948
336830000,1711283271,17,628790
336840000,1711283272,17,629171
336850000,1711283272,17,626589
336860000,1711283272,17,626425
336870000,1711283272,17,626647
336880000,1711283273,17,617804
336890000,1711283273,17,628122
336900000,1711283274,17,626169
336910000,1711283274,17,628191
336920000,1711283274,17,626960
336930000,1711283275,17,626471
336940000,1711283275,17,627738
336950000,1711283275,17,625731
336960000,1711283275,17,628214
336970000,1711283275,17,628557
336980000,1711283276,17,628041
336990000,1711283276,17,631261
337000000,1711283276,17,625629
337010000,1711283277,17,623465
337020000,1711283277,17,626382
337030000,1711283278,17,625430
337040000,1711283278,17,624108
337050000,1711283278,17,626376
337060000,1711283278,17,624778
337070000,1711283278,17,627072
337080000,1711283278,17,625107
337090000,1711283278,17,626421
337100000,1711283278,17,621253
337110000,1711283278,17,628088
337120000,1711283278,17,624091
337130000,1711283278,17,623462
337140000,1711283278,17,624538
337150000,1711283278,17,624035
337160000,1711283278,17,624583
337170000,1711283279,17,628997
337180000,1711283279,17,625548
337190000,1711283280,17,624982
337200000,1711283281,17,626382
337210000,1711283281,17,625265
337220000,1711283281,17,624328
337230000,1711283282,17,625297
337240000,1711283282,17,621635
337250000,1711283283,17,627072
337260000,1711283283,17,625861
337270000,1711283284,17,626887
337280000,1711283285,17,625914
337290000,1711283285,17,625480
337300000,1711283286,17,625681
337310000,1711283287,17,626831
337320000,1711283287,17,623402
337330000,1711283287,17,626146
337340000,1711283288,17,625969
337350000,1711283288,17,623624
337360000,1711283289,17,625201
337370000,1711283290,17,620441
337380000,1711283290,17,624380
337390000,1711283291,17,628041
337400000,1711283291,17,625243
337410000,1711283292,17,626387
337420000,1711283292,17,623677
337430000,1711283293,17,622371
337440000,1711283293,17,623876
337450000,1711283294,17,627590
337460000,1711283294,17,623819
337470000,1711283295,17,620495
337480000,1711283296,17,623969
337490000,1711283296,17,620548
337500000,1711283297,17,623128
337510000,1711283297,17,625378
337520000,1711283298,17,623605
337530000,1711283298,17,620991
337540000,1711283299,17,621136
337550000,1711283300,17,621451
337560000,1711283300,17,622755
337570000,1711283300,17,620514
337580000,1711283301,17,622582
337590000,1711283302,17,624715
337600000,1711283302,17,624644
337610000,1711283302,17,618628
337620000,1711283303,17,620424
337630000,1711283304,17,623533
337640000,1711283304,17,619353
337650000,1711283305,17,620502
337660000,1711283305,17,622734
337670000,1711283306,17,621538
337680000,1711283306,17,623287
337690000,1711283307,17,619043
337700000,1711283307,17,617462
337710000,1711283307,17,617870
337720000,1711283308,17,622807
337730000,1711283308,17,618570
337740000,1711283308,17,621716
337750000,1711283309,17,617076
337760000,1711283309,17,622622
337770000,1711283310,17,622877
337780000,1711283310,17,621107
337790000,1711283311,17,622235
337800000,1711283311,17,621361
337810000,1711283312,17,619919
337820000,1711283313,17,620865
337830000,1711283313,17,620174
337840000,1711283313,17,618457
337850000,1711283314,17,623109
337860000,1711283314,17,619703
337870000,1711283315,17,620525
337880000,1711283316,17,619692
337890000,1711283316,17,620452
337900000,1711283317,17,619052
337910000,1711283318,17,618525
337920000,1711283318,17,619863
337930000,1711283319,17,618765
337940000,1711283320,17,618157
337950000,1711283320,17,618276
337960000,1711283321,17,618529
337970000,1711283321,17,616349
337980000,1711283322,17,621546
337990000,1711283322,17,619435
338000000,1711283323,17,619068
338010000,1711283323,17,622766
338020000,1711283324,17,619363
338030000,1711283324,17,621874
338040000,1711283325,17,615614
338050000,1711283326,17,618372
338060000,1711283326,17,617060
338070000,1711283327,17,619374
338080000,1711283327,17,618577
338090000,1711283328,17,622177
338100000,1711283328,17,617562
338110000,1711283329,17,619226
338120000,1711283329,17,619611
338130000,1711283329,17,616756
338140000,1711283330,17,617453
338150000,1711283331,17,616974
338160000,1711283331,17,615167
338170000,1711283332,17,618157
338180000,1711283332,17,618546
338190000,1711283333,17,612686
338200000,1711283334,17,618651
338210000,1711283334,17,618492
338220000,1711283335,17,615980
338230000,1711283335,17,617074
338240000,1711283336,17,616446
338250000,1711283336,17,620962
338260000,1711283336,17,618584
338270000,1711283337,17,614324
338280000,1711283337,17,617682
338290000,1711283338,17,615365
338300000,1711283338,17,614082
338310000,1711283339,17,613628
338320000,1711283339,17,615181
338330000,1711283339,17,617470
338340000,1711283340,17,613550
338350000,1711283340,17,617329
338360000,1711283341,17,616901
338370000,1711283341,17,615661
338380000,1711283342,17,613477
338390000,1711283342,17,616541
338400000,1711283343,17,615622
338410000,1711283343,17,616683
338420000,1711283344,17,612813
338430000,1711283344,17,610158
338440000,1711283345,17,614012
338450000,1711283345,17,616765
338460000,1711283345,17,615892
338470000,1711283345,17,614353
338480000,1711283346,17,615676
338490000,1711283346,17,614409
338500000,1711283347,17,613904
338510000,1711283347,17,613875
338520000,1711283348,17,613795
338530000,1711283348,17,617000
338540000,1711283349,17,615195
338550000,1711283349,17,615134
338560000,1711283349,17,615079
338570000,1711283350,17,616380
338580000,1711283350,17,612514
338590000,1711283350,17,614453
338600000,1711283351,17,612053
338610000,1711283352,17,613518
338620000,1711283352,17,613465
338630000,1711283352,17,613485
338640000,1711283353,17,614442
338650000,1711283353,17,610517
338660000,1711283354,17,608655
338670000,1711283354,17,610547
338680000,1711283355,17,611870
338690000,1711283355,17,610325
338700000,1711283355,17,612141
338710000,1711283356,17,611057
338720000,1711283356,17,610772
338730000,1711283357,17,613792
338740000,1711283357,17,610762
338750000,1711283358,17,610606
338760000,1711283358,17,607050
338770000,1711283359,17,612407
338780000,1711283359,17,612545
338790000,1711283360,17,607922
338800000,1711283361,17,611282
338810000,1711283361,17,612256
